,Resource Name,Duration,Trace_ID,ID,Parent_ID,Error?,duration_start,duration_end,Data Transfered,order,loc start,loc end,keep,depth
18608,/getrecommendations,414000,bc7e09ce8474720e,6dee69ae3130d333,bc7e09ce8474720e,false,756000,1170000,4033.0,1.5,100000,514000,True,1
8207,/adrequest,154000,c20649954b110800,b280fb7b781ed46f,c20649954b110800,false,0,154000,6345.5,0.5,100000,254000,False,1
8208,/product,403000,c20649954b110800,c20649954b110800,Na,false,154000,557000,2540.2,0.0,0,403000,False,0
8209,/getrecommendations,245000,c20649954b110800,46cb90cccd52ba8b,c20649954b110800,false,557000,802000,4853.4,1.5,100000,345000,False,1
8210,/getproducts,71000,c20649954b110800,12b8ac70a853bccd,c20649954b110800,false,802000,873000,6174.7,2.5,100000,171000,False,1
8211,/getproducts,25000,c20649954b110800,2e75b175dc8bfe68,46cb90cccd52ba8b,false,873000,898000,9690.6,2.0,200000,225000,False,2
1123,/cart,517000,ec87f712f7e80c99,ec87f712f7e80c99,Na,false,0,517000,1095.5,0.0,0,517000,True,0
1124,/getcart,100000,ec87f712f7e80c99,b1b4d178cea0c1d2,ec87f712f7e80c99,false,517000,617000,4210.8,0.5,100000,200000,True,1
1125,/getrecommendations,416000,ec87f712f7e80c99,c4bb30a582acdbdd,ec87f712f7e80c99,false,617000,1033000,2811.7,1.5,100000,516000,True,1
1126,/getproducts,117000,ec87f712f7e80c99,582bc8e4a1f751c9,c4bb30a582acdbdd,false,1033000,1150000,2889.9,2.0,200000,317000,True,2
12402,/cart,428000,e80ef5ef07223936,e80ef5ef07223936,Na,false,0,428000,5445.1,0.0,0,428000,True,0
12403,/getcart,146000,e80ef5ef07223936,6c544f70de90ad03,e80ef5ef07223936,false,428000,574000,1808.7,0.5,100000,246000,True,1
12404,/getrecommendations,306000,e80ef5ef07223936,45d19c1bf09fdc4c,e80ef5ef07223936,false,574000,880000,2815.7,1.5,100000,406000,True,1
12405,/getproducts,80000,e80ef5ef07223936,b7b6eca97ab7f31f,45d19c1bf09fdc4c,false,880000,960000,2754.5,2.0,200000,280000,True,2
860,/cart,371000,81394eb2ddb53f2f,81394eb2ddb53f2f,Na,false,0,371000,3326.1,0.0,0,371000,True,0
861,/getcart,161000,81394eb2ddb53f2f,1477365e86d7a925,81394eb2ddb53f2f,false,371000,532000,7444.4,0.5,100000,261000,True,1
862,/getrecommendations,242000,81394eb2ddb53f2f,79b5b9f5835c1b34,81394eb2ddb53f2f,false,532000,774000,2192.7,1.5,100000,342000,True,1
863,/getproducts,24000,81394eb2ddb53f2f,c4e80f8b766a34e4,79b5b9f5835c1b34,false,774000,798000,4568.0,2.0,200000,224000,True,2
1572,/cart,478000,d0cccbfc2315b0f2,d0cccbfc2315b0f2,Na,false,0,478000,4708.7,0.0,0,478000,True,0
1573,/getcart,123000,d0cccbfc2315b0f2,b7c4981bd5ee854a,d0cccbfc2315b0f2,false,478000,601000,5815.8,0.5,100000,223000,True,1
1574,/getproducts,76000,d0cccbfc2315b0f2,c32b69fafac1b003,7e00dde1038e707c,false,601000,677000,7415.5,2.0,200000,276000,True,2
1575,/getrecommendations,378000,d0cccbfc2315b0f2,7e00dde1038e707c,d0cccbfc2315b0f2,false,677000,1055000,7807.6,1.5,100000,478000,True,1
115,/currency,126000,4bea50bbdf89047e,4bea50bbdf89047e,Na,false,0,126000,5359.9,0.0,0,126000,False,0
116,/money,12000,4bea50bbdf89047e,f6f9dda299ccd73a,9d4c99ace744575b,false,126000,138000,7852.5,1.0,200000,212000,False,2
117,/getconversion,108000,4bea50bbdf89047e,9d4c99ace744575b,4bea50bbdf89047e,false,138000,246000,8964.1,0.5,100000,208000,False,1
9979,/getcart,71000,a8de3a7cbce20f2a,df3a9b846432bf53,a8de3a7cbce20f2a,false,0,71000,9549.2,0.5,100000,171000,True,1
9980,/getrecommendations,314000,a8de3a7cbce20f2a,3685726fd69b285a,a8de3a7cbce20f2a,false,71000,385000,9488.6,1.5,100000,414000,True,1
9981,/cart,398000,a8de3a7cbce20f2a,a8de3a7cbce20f2a,Na,false,385000,783000,6051.3,0.0,0,398000,True,0
9982,/getproducts,53000,a8de3a7cbce20f2a,937f94f3c7868fd6,3685726fd69b285a,false,783000,836000,5657.0,2.0,200000,253000,True,2
15714,/cart,293000,cad9bfd1bd341ec2,cad9bfd1bd341ec2,Na,false,0,293000,8209.1,0.0,0,293000,True,0
15715,/getcart,145000,cad9bfd1bd341ec2,f4780b90ddb02b2b,cad9bfd1bd341ec2,false,293000,438000,6897.5,0.5,100000,245000,True,1
15716,/getproducts,31000,cad9bfd1bd341ec2,3844902e474b0f77,cf4630061df106e4,false,438000,469000,4782.7,2.0,200000,231000,True,2
15717,/getrecommendations,140000,cad9bfd1bd341ec2,cf4630061df106e4,cad9bfd1bd341ec2,false,469000,609000,7386.7,1.5,100000,240000,True,1
828,/getrecommendations,153000,c3a9ef9435fc6fef,603c57b368671d5b,c3a9ef9435fc6fef,false,0,153000,6134.0,0.5,100000,253000,True,1
829,/getcart,187000,c3a9ef9435fc6fef,ed44cc7a9ecd332d,c3a9ef9435fc6fef,false,153000,340000,8126.1,1.5,100000,287000,True,1
830,/getproducts,68000,c3a9ef9435fc6fef,878c4e265b4feecc,603c57b368671d5b,false,340000,408000,5668.1,1.0,200000,268000,True,2
831,/cart,264000,c3a9ef9435fc6fef,c3a9ef9435fc6fef,Na,false,408000,672000,5117.1,0.0,0,264000,True,0
15917,/adrequest,113000,f4e17e5d52c45195,599e012c1e263ed6,f4e17e5d52c45195,false,0,113000,1199.8,0.5,100000,213000,False,1
15918,/getproducts,29000,f4e17e5d52c45195,9e19004e8e3bb739,f4e17e5d52c45195,false,113000,142000,5515.5,1.5,100000,129000,False,1
15919,/getproducts,70000,f4e17e5d52c45195,e7062938603e1486,413d9198eea41fb4,false,142000,212000,2916.4,3.0,200000,270000,False,2
15920,/product,589000,f4e17e5d52c45195,f4e17e5d52c45195,Na,false,212000,801000,1693.2,0.0,0,589000,False,0
15921,/getrecommendations,275000,f4e17e5d52c45195,413d9198eea41fb4,f4e17e5d52c45195,false,801000,1076000,9723.2,2.5,100000,375000,False,1
6298,/cart,378000,b50f4eb7af02f893,b50f4eb7af02f893,Na,false,0,378000,1199.1,0.0,0,378000,True,0
6299,/getcart,50000,b50f4eb7af02f893,470d0b83ac17392b,b50f4eb7af02f893,false,378000,428000,1074.6,0.5,100000,150000,True,1
6300,/getproducts,91000,b50f4eb7af02f893,356e9f578721c9e3,bbd9eaf51fab6ca9,false,428000,519000,7274.9,2.0,200000,291000,True,2
6301,/getrecommendations,226000,b50f4eb7af02f893,bbd9eaf51fab6ca9,b50f4eb7af02f893,false,519000,745000,4115.2,1.5,100000,326000,True,1
3651,/cart,311000,bef8ab1201befe23,bef8ab1201befe23,Na,false,0,311000,8199.3,0.0,0,311000,True,0
3652,/getcart,77000,bef8ab1201befe23,a332264366bfd648,bef8ab1201befe23,false,311000,388000,3092.8,0.5,100000,177000,True,1
3653,/getrecommendations,230000,bef8ab1201befe23,3cb912ef93bd5e62,bef8ab1201befe23,false,388000,618000,1456.4,1.5,100000,330000,True,1
3654,/getproducts,123000,bef8ab1201befe23,e8f8d46962d9d860,3cb912ef93bd5e62,false,618000,741000,5613.3,2.0,200000,323000,True,2
10386,/adrequest,327000,11ce53de0585ef34,d9092a3075e6cc3f,11ce53de0585ef34,false,0,327000,4899.4,0.5,100000,427000,False,1
10387,/getrecommendations,364000,11ce53de0585ef34,a18017f9a8833529,11ce53de0585ef34,false,327000,691000,6485.4,1.5,100000,464000,False,1
10388,/getproducts,22000,11ce53de0585ef34,0cf0053c006e08ed,11ce53de0585ef34,false,691000,713000,3223.6,2.5,100000,122000,False,1
10389,/getproducts,64000,11ce53de0585ef34,cc851e6ecf7cbb76,a18017f9a8833529,false,713000,777000,5504.6,2.0,200000,264000,False,2
10390,/product,677000,11ce53de0585ef34,11ce53de0585ef34,Na,false,777000,1454000,3803.6,0.0,0,677000,False,0
11196,/getcart,4000,04873d70d05c36b9,eb18361e2a47f660,04873d70d05c36b9,false,0,4000,9925.6,0.5,100000,104000,True,1
11197,/cart,472000,04873d70d05c36b9,04873d70d05c36b9,Na,false,4000,476000,9908.3,0.0,0,472000,True,0
11198,/getproducts,87000,04873d70d05c36b9,eca9d25cd27f30f5,374240d7e721767b,false,476000,563000,6275.6,2.0,200000,287000,True,2
11199,/getrecommendations,289000,04873d70d05c36b9,374240d7e721767b,04873d70d05c36b9,false,563000,852000,8917.1,1.5,100000,389000,True,1
3470,/adrequest,196000,2c50abe893c62024,a049e2f2a3986049,2c50abe893c62024,false,0,196000,3689.2,0.5,100000,296000,False,1
3471,/product,314000,2c50abe893c62024,2c50abe893c62024,Na,false,196000,510000,9387.5,0.0,0,314000,False,0
3472,/getproducts,92000,2c50abe893c62024,1c89355efd259f2a,2c50abe893c62024,false,510000,602000,1968.1,1.5,100000,192000,False,1
3473,/getproducts,94000,2c50abe893c62024,1770fe778c055b6d,dff3576a4f02b83a,false,602000,696000,6378.9,3.0,200000,294000,False,2
3474,/getrecommendations,212000,2c50abe893c62024,dff3576a4f02b83a,2c50abe893c62024,false,696000,908000,1841.5,2.5,100000,312000,False,1
10412,/address,58000,e3a76cf582d0e4ce,275febbd72bfcaff,5099317c8f4b7034,false,0,58000,9048.6,1.0,200000,258000,False,2
10413,/getquote,427000,e3a76cf582d0e4ce,5099317c8f4b7034,e3a76cf582d0e4ce,false,58000,485000,9207.6,0.5,100000,527000,False,1
10414,/shipping,438000,e3a76cf582d0e4ce,e3a76cf582d0e4ce,Na,false,485000,923000,8799.9,0.0,0,438000,False,0
10515,/getcart,17000,265420229e817f9b,8c188fadcff8e6c5,265420229e817f9b,false,0,17000,2304.9,0.5,100000,117000,True,1
10516,/getproducts,88000,265420229e817f9b,05c6d84ce3b61b5f,3f8c87738cf81ab2,false,17000,105000,6367.1,2.0,200000,288000,True,2
10517,/cart,346000,265420229e817f9b,265420229e817f9b,Na,false,105000,451000,951.1,0.0,0,346000,True,0
10518,/getrecommendations,193000,265420229e817f9b,3f8c87738cf81ab2,265420229e817f9b,false,451000,644000,7879.7,1.5,100000,293000,True,1
16457,/adrequest,297000,e25037519e8d5f42,5ca78c4915fc7c45,e25037519e8d5f42,false,0,297000,8010.5,0.5,100000,397000,False,1
16458,/product,725000,e25037519e8d5f42,e25037519e8d5f42,Na,false,297000,1022000,5646.5,0.0,0,725000,False,0
16459,/getrecommendations,363000,e25037519e8d5f42,329657c810cca4f2,e25037519e8d5f42,false,1022000,1385000,2744.8,1.5,100000,463000,False,1
16460,/getproducts,91000,e25037519e8d5f42,ca3527a2df652ffd,e25037519e8d5f42,false,1385000,1476000,1676.1,2.5,100000,191000,False,1
16461,/getproducts,86000,e25037519e8d5f42,58c92a834db66d49,329657c810cca4f2,false,1476000,1562000,9800.6,2.0,200000,286000,False,2
19025,/cart,318000,0e8661fc15a9482b,0e8661fc15a9482b,Na,false,0,318000,4115.3,0.0,0,318000,True,0
19026,/getcart,34000,0e8661fc15a9482b,04b2ee2b044d4bf2,0e8661fc15a9482b,false,318000,352000,5941.4,0.5,100000,134000,True,1
19027,/getproducts,25000,0e8661fc15a9482b,1ba630f264adc02b,5f1dc7d9db457dc8,false,352000,377000,9081.7,2.0,200000,225000,True,2
19028,/getrecommendations,225000,0e8661fc15a9482b,5f1dc7d9db457dc8,0e8661fc15a9482b,false,377000,602000,2783.4,1.5,100000,325000,True,1
4012,/cart,578000,e8518b301c066658,e8518b301c066658,Na,false,0,578000,9988.6,0.0,0,578000,True,0
4013,/getcart,113000,e8518b301c066658,c4afa10306b7d557,e8518b301c066658,false,578000,691000,9720.9,0.5,100000,213000,True,1
4014,/getrecommendations,444000,e8518b301c066658,d2a0303ee5daf44a,e8518b301c066658,false,691000,1135000,9452.3,1.5,100000,544000,True,1
4015,/getproducts,82000,e8518b301c066658,b47a929dfc295772,d2a0303ee5daf44a,false,1135000,1217000,3242.0,2.0,200000,282000,True,2
2330,/getcart,52000,5310608c159afe99,0739d7d0d9b4936b,5310608c159afe99,false,0,52000,7896.4,0.5,100000,152000,True,1
2331,/cart,460000,5310608c159afe99,5310608c159afe99,Na,false,52000,512000,5698.4,0.0,0,460000,True,0
2332,/getproducts,85000,5310608c159afe99,b3bab3810599a104,e0eb73448ac55b94,false,512000,597000,528.4,2.0,200000,285000,True,2
2333,/getrecommendations,425000,5310608c159afe99,e0eb73448ac55b94,5310608c159afe99,false,597000,1022000,7125.1,1.5,100000,525000,True,1
9492,/getcart,74000,1b961c469acd1a71,277f0fc4844164aa,1b961c469acd1a71,false,0,74000,4229.8,0.5,100000,174000,True,1
9493,/getrecommendations,304000,1b961c469acd1a71,758175bf8146c238,1b961c469acd1a71,false,74000,378000,6153.4,1.5,100000,404000,True,1
9494,/getproducts,44000,1b961c469acd1a71,09506f0a6b7c4ef5,758175bf8146c238,false,378000,422000,8817.2,2.0,200000,244000,True,2
9495,/cart,458000,1b961c469acd1a71,1b961c469acd1a71,Na,false,422000,880000,5511.8,0.0,0,458000,True,0
17000,/getcart,179000,96f48af7cb30acd3,1e86b5eee514bda1,96f48af7cb30acd3,false,0,179000,4961.6,0.5,100000,279000,True,1
17001,/getrecommendations,180000,96f48af7cb30acd3,25cad91c83d0a584,96f48af7cb30acd3,false,179000,359000,5097.9,1.5,100000,280000,True,1
17002,/cart,305000,96f48af7cb30acd3,96f48af7cb30acd3,Na,false,359000,664000,670.7,0.0,0,305000,True,0
17003,/getproducts,94000,96f48af7cb30acd3,baf3470deee6fb18,25cad91c83d0a584,false,664000,758000,9144.8,2.0,200000,294000,True,2
3421,/cart,385000,06aab48a802c505d,06aab48a802c505d,Na,false,0,385000,6176.2,0.0,0,385000,True,0
3422,/getproducts,63000,06aab48a802c505d,3daae1297d9a6d1b,287cd406d5ed2253,false,385000,448000,4206.5,1.0,200000,263000,True,2
3423,/getrecommendations,288000,06aab48a802c505d,287cd406d5ed2253,06aab48a802c505d,false,448000,736000,2067.8,0.5,100000,388000,True,1
3424,/getcart,47000,06aab48a802c505d,8e41298a0936c843,06aab48a802c505d,false,736000,783000,720.9,1.5,100000,147000,True,1
10191,/getcart,16000,22d8265adcc90998,bd1bd5453d5c9825,22d8265adcc90998,false,0,16000,2490.5,0.5,100000,116000,True,1
10192,/cart,315000,22d8265adcc90998,22d8265adcc90998,Na,false,16000,331000,177.4,0.0,0,315000,True,0
10193,/getproducts,37000,22d8265adcc90998,8296a6ff3e376323,15025208a3c0763d,false,331000,368000,268.9,2.0,200000,237000,True,2
10194,/getrecommendations,179000,22d8265adcc90998,15025208a3c0763d,22d8265adcc90998,false,368000,547000,5883.3,1.5,100000,279000,True,1
17821,/getrecommendations,243000,f9c6e17d9fdba046,f82d807adb7b1a68,f9c6e17d9fdba046,false,0,243000,5976.7,0.5,100000,343000,False,1
17822,/product,384000,f9c6e17d9fdba046,f9c6e17d9fdba046,Na,false,243000,627000,7169.6,0.0,0,384000,False,0
17823,/getproducts,4000,f9c6e17d9fdba046,82260d4fc45535b4,f9c6e17d9fdba046,false,627000,631000,4823.0,1.5,100000,104000,False,1
17824,/getproducts,2000,f9c6e17d9fdba046,7153341fd1bf1ac5,f82d807adb7b1a68,false,631000,633000,5552.2,1.0,200000,202000,False,2
17825,/adrequest,228000,f9c6e17d9fdba046,dccf0d5870d9ee74,f9c6e17d9fdba046,false,633000,861000,3301.4,2.5,100000,328000,False,1
3201,/getrecommendations,227000,b73fff9c9ba7b1a3,1ef6aaf1a8f7b791,b73fff9c9ba7b1a3,false,0,227000,2805.3,0.5,100000,327000,True,1
3202,/getcart,98000,b73fff9c9ba7b1a3,b0a9c61bf81c9bf8,b73fff9c9ba7b1a3,false,227000,325000,1157.9,1.5,100000,198000,True,1
3203,/cart,323000,b73fff9c9ba7b1a3,b73fff9c9ba7b1a3,Na,false,325000,648000,6061.8,0.0,0,323000,True,0
3204,/getproducts,74000,b73fff9c9ba7b1a3,88536e75efc423b0,1ef6aaf1a8f7b791,false,648000,722000,8977.3,1.0,200000,274000,True,2
11656,/getrecommendations,192000,b4ecf9b0e0ab6e18,f35d8703e25a871b,b4ecf9b0e0ab6e18,false,0,192000,2224.9,0.5,100000,292000,True,1
11657,/getproducts,30000,b4ecf9b0e0ab6e18,65113988acd731c1,f35d8703e25a871b,false,192000,222000,794.7,1.0,200000,230000,True,2
11658,/cart,321000,b4ecf9b0e0ab6e18,b4ecf9b0e0ab6e18,Na,false,222000,543000,9562.1,0.0,0,321000,True,0
11659,/getcart,180000,b4ecf9b0e0ab6e18,eb4e81e826c6e5d9,b4ecf9b0e0ab6e18,false,543000,723000,9858.8,1.5,100000,280000,True,1
10860,/cart,582000,86f1a2358508adcf,86f1a2358508adcf,Na,false,0,582000,7126.2,0.0,0,582000,True,0
10861,/getrecommendations,514000,86f1a2358508adcf,233c6b5044fede32,86f1a2358508adcf,false,582000,1096000,7253.3,0.5,100000,614000,True,1
10862,/getcart,169000,86f1a2358508adcf,5278df643329af4b,86f1a2358508adcf,false,1096000,1265000,2531.1,1.5,100000,269000,True,1
10863,/getproducts,206000,86f1a2358508adcf,cc8d4e2b27ebb16a,233c6b5044fede32,false,1265000,1471000,6269.4,1.0,200000,406000,True,2
16923,/cart,329000,1d25e65d2ab7cc48,1d25e65d2ab7cc48,Na,false,0,329000,5673.5,0.0,0,329000,True,0
16924,/getproducts,33000,1d25e65d2ab7cc48,986428e331b250ec,ff426926d365d7b1,false,329000,362000,8133.7,2.0,200000,233000,True,2
16925,/getcart,157000,1d25e65d2ab7cc48,809a0328ca914771,1d25e65d2ab7cc48,false,362000,519000,9452.6,0.5,100000,257000,True,1
16926,/getrecommendations,274000,1d25e65d2ab7cc48,ff426926d365d7b1,1d25e65d2ab7cc48,false,519000,793000,5477.4,1.5,100000,374000,True,1
5318,/getcart,124000,281d79f352d40d02,83a8dbcaea976827,281d79f352d40d02,false,0,124000,3064.6,0.5,100000,224000,True,1
5319,/getrecommendations,201000,281d79f352d40d02,a4610e74479774d1,281d79f352d40d02,false,124000,325000,9963.1,1.5,100000,301000,True,1
5320,/getproducts,29000,281d79f352d40d02,f6003b6a746ec0a2,a4610e74479774d1,false,325000,354000,227.6,2.0,200000,229000,True,2
5321,/cart,366000,281d79f352d40d02,281d79f352d40d02,Na,false,354000,720000,3667.0,0.0,0,366000,True,0
11607,/getrecommendations,154000,63642019551f6106,9d386513bfed0be7,63642019551f6106,false,0,154000,111.2,0.5,100000,254000,True,1
11608,/getcart,79000,63642019551f6106,c1be5e7cc5c2d05e,63642019551f6106,false,154000,233000,6477.0,1.5,100000,179000,True,1
11609,/getproducts,38000,63642019551f6106,522b3a125bc73bad,9d386513bfed0be7,false,233000,271000,7894.3,1.0,200000,238000,True,2
11610,/cart,197000,63642019551f6106,63642019551f6106,Na,false,271000,468000,9738.0,0.0,0,197000,True,0
5223,/cart,397000,94b65f43aa4e7157,94b65f43aa4e7157,Na,false,0,397000,7610.4,0.0,0,397000,True,0
5224,/getrecommendations,395000,94b65f43aa4e7157,2a53dcb93bbf531c,94b65f43aa4e7157,false,397000,792000,4199.4,0.5,100000,495000,True,1
5225,/getcart,107000,94b65f43aa4e7157,6cc5fb5eb60e15d2,94b65f43aa4e7157,false,792000,899000,8720.4,1.5,100000,207000,True,1
5226,/getproducts,53000,94b65f43aa4e7157,f12186ec6484d85b,2a53dcb93bbf531c,false,899000,952000,4148.5,1.0,200000,253000,True,2
4644,/creditcardinfo,1,43e6a9cfc2415de8,585e28724ec855d7,77e5087b38bf75f3,false,0,1,4716.5,1.0,200000,200001,False,2
4645,/orderresult,4000,43e6a9cfc2415de8,9d1be1763c01ef2b,0ee122e7eca03922,false,1,4001,4208.0,2.5,300000,304000,False,3
4646,/sendorderconfirmation,747000,43e6a9cfc2415de8,0ee122e7eca03922,77e5087b38bf75f3,false,4001,751001,6482.0,2.0,200000,947000,False,2
4647,/placeorder,862000,43e6a9cfc2415de8,77e5087b38bf75f3,43e6a9cfc2415de8,false,751001,1613001,2608.6,0.5,100000,962000,False,1
4648,/money,11000,43e6a9cfc2415de8,da62d9dfa87880bb,460e4dc88ec86372,false,1613001,1624001,5504.5,3.5,300000,311000,False,3
4649,/getconversion,116000,43e6a9cfc2415de8,460e4dc88ec86372,77e5087b38bf75f3,false,1624001,1740001,3029.4,3.0,200000,316000,False,2
4650,/address,18000,43e6a9cfc2415de8,1e7fa38bcc14401e,77e5087b38bf75f3,false,1740001,1758001,3636.2,4.0,200000,218000,False,2
4651,/checkout,1409000,43e6a9cfc2415de8,43e6a9cfc2415de8,Na,false,1758001,3167001,6457.0,0.0,0,1409000,False,0
4652,/getcart,139000,43e6a9cfc2415de8,185a35c3765cc65c,77e5087b38bf75f3,false,3167001,3306001,5650.8,5.0,200000,339000,False,2
6338,/cart,408000,ea89df231c0e09e0,ea89df231c0e09e0,Na,false,0,408000,2005.5,0.0,0,408000,True,0
6339,/getcart,16000,ea89df231c0e09e0,6f1f51a2af09cf8b,ea89df231c0e09e0,false,408000,424000,2624.1,0.5,100000,116000,True,1
6340,/getrecommendations,251000,ea89df231c0e09e0,1945c9a686ac7352,ea89df231c0e09e0,false,424000,675000,6247.4,1.5,100000,351000,True,1
6341,/getproducts,34000,ea89df231c0e09e0,d13b2f993c4bbb27,1945c9a686ac7352,false,675000,709000,9550.9,2.0,200000,234000,True,2
10309,/getcart,55000,5b96ef700c543946,9b298979f3cce01a,5b96ef700c543946,false,0,55000,2362.2,0.5,100000,155000,True,1
10310,/cart,423000,5b96ef700c543946,5b96ef700c543946,Na,false,55000,478000,2617.1,0.0,0,423000,True,0
10311,/getproducts,68000,5b96ef700c543946,909b7d6eb5e7e858,8d7f24281adfe81c,false,478000,546000,9266.6,2.0,200000,268000,True,2
10312,/getrecommendations,324000,5b96ef700c543946,8d7f24281adfe81c,5b96ef700c543946,false,546000,870000,2314.1,1.5,100000,424000,True,1
8909,/getcart,38000,10b37e75d11f3dc6,455d7936b6ef9f08,10b37e75d11f3dc6,false,0,38000,2709.2,0.5,100000,138000,True,1
8910,/getproducts,39000,10b37e75d11f3dc6,c56f5db9f8624538,8a24429c5e04eaeb,false,38000,77000,1465.1,2.0,200000,239000,True,2
8911,/cart,407000,10b37e75d11f3dc6,10b37e75d11f3dc6,Na,false,77000,484000,2664.7,0.0,0,407000,True,0
8912,/getrecommendations,313000,10b37e75d11f3dc6,8a24429c5e04eaeb,10b37e75d11f3dc6,false,484000,797000,47.6,1.5,100000,413000,True,1
12998,/getrecommendations,186000,f26f20bfbad9698f,d6b85cd2829c7c17,f26f20bfbad9698f,false,0,186000,9852.3,0.5,100000,286000,False,1
12999,/getproducts,55000,f26f20bfbad9698f,9031e64facb77a79,f26f20bfbad9698f,false,186000,241000,5132.3,1.5,100000,155000,False,1
13000,/getproducts,52000,f26f20bfbad9698f,3d016315238ecc78,d6b85cd2829c7c17,false,241000,293000,6585.9,1.0,200000,252000,False,2
13001,/product,424000,f26f20bfbad9698f,f26f20bfbad9698f,Na,false,293000,717000,3454.4,0.0,0,424000,False,0
13002,/adrequest,32000,f26f20bfbad9698f,81f05793f1eef9b2,f26f20bfbad9698f,false,717000,749000,27.0,2.5,100000,132000,False,1
19152,/cart,232000,e3c3c7f562c57e3f,e3c3c7f562c57e3f,Na,false,0,232000,2973.2,0.0,0,232000,True,0
19153,/getcart,18000,e3c3c7f562c57e3f,3ea42209b3fd2fa7,e3c3c7f562c57e3f,false,232000,250000,5749.9,0.5,100000,118000,True,1
19154,/getproducts,53000,e3c3c7f562c57e3f,22ddf87c534130e4,2989efd43c408946,false,250000,303000,8115.2,2.0,200000,253000,True,2
19155,/getrecommendations,170000,e3c3c7f562c57e3f,2989efd43c408946,e3c3c7f562c57e3f,false,303000,473000,5793.8,1.5,100000,270000,True,1
4989,/getcart,119000,bd02745e3a49b385,6ff54fe068ec534f,bd02745e3a49b385,false,0,119000,5817.0,0.5,100000,219000,True,1
4990,/getrecommendations,285000,bd02745e3a49b385,1d717c48d38688fb,bd02745e3a49b385,false,119000,404000,9512.4,1.5,100000,385000,True,1
4991,/getproducts,9000,bd02745e3a49b385,30e3188edef9fe27,1d717c48d38688fb,false,404000,413000,9742.7,2.0,200000,209000,True,2
4992,/cart,382000,bd02745e3a49b385,bd02745e3a49b385,Na,false,413000,795000,7198.3,0.0,0,382000,True,0
58,/adrequest,201000,0da4cec0cb0dcf26,6cba517e0f08fcc1,0da4cec0cb0dcf26,false,0,201000,5635.0,0.5,100000,301000,False,1
59,/product,444000,0da4cec0cb0dcf26,0da4cec0cb0dcf26,Na,false,201000,645000,1439.2,0.0,0,444000,False,0
60,/getproducts,32000,0da4cec0cb0dcf26,cd229eb79f5c848e,0da4cec0cb0dcf26,false,645000,677000,7206.5,1.5,100000,132000,False,1
61,/getproducts,56000,0da4cec0cb0dcf26,8837bd0f9bc2f34e,2181dce301b30bf4,false,677000,733000,1142.5,3.0,200000,256000,False,2
62,/getrecommendations,165000,0da4cec0cb0dcf26,2181dce301b30bf4,0da4cec0cb0dcf26,false,733000,898000,7283.5,2.5,100000,265000,False,1
